pH,EC_uScm,TDS_mgL,Suhu_Air,Chromium_ugL,Nickel_ugL
5.951722695364634,967.827641800563,619.4096907523603,20.323184810098397,88.16979444990841,59.42108240478941
6.274556938656027,1055.1294180996576,675.2828275837809,18.083903419054455,84.47019529497622,58.91163313058833
7.0694620521587686,557.677229018172,356.9134265716301,28.06284968350276,24.644338536019305,16.58917916017226
5.6383949784962315,569.3362537889743,364.37520242494355,19.96382957511625,72.65423760769464,59.707621072189504
6.6592219542228905,599.0647636507406,383.401448736474,23.874616893372057,36.783014660803474,24.98136321530271
7.4149999279977,987.7448649619702,632.1567135756609,27.135118785228247,29.051277311750656,17.709177312377275
5.374761735807141,1161.858369223473,743.5893563030227,22.347695641193848,131.2983774143889,103.18350486883902
6.629243700972613,657.3889624479394,420.72893596668126,21.611919350890616,37.01625642011831,26.547416951422633
6.681917955973897,1117.7868097694673,715.383558252459,25.291833310335974,61.14992203926287,39.24637691307749
7.047276010244117,843.217933207608,539.6594772528691,28.41276837954503,38.87413334549493,20.232366139825253
5.634134502385343,756.4999779931472,484.15998591561424,20.40739657219736,80.07412611905359,55.325331896072726
5.575680370841007,726.0155195637109,464.649932520775,23.974482587938965,81.24884448425016,66.003718723156
6.8653590959318285,1061.313977610755,679.2409456708832,18.436268917614356,47.73314310166719,40.102060716353996
6.70788927126323,913.9522358754746,584.9294309603038,23.123796487112337,38.55072277865084,30.81635409364564
6.6753449952421136,1596.5388996766733,1021.784895793071,24.619716395883263,86.0411790976048,77.87753865700148
6.742513746647883,501.72137495093654,321.1016799685994,21.508813753857268,26.52421067058335,19.313792386033597
6.023982694895056,981.3355957104915,628.0547812547146,22.900528581611688,93.24428602905797,52.216138326715885
6.662577588012702,614.7796465659706,393.4589738022212,19.571206310923927,34.12823151957273,25.83617601737953
6.705150731309077,495.7495545539747,317.27971491454383,24.76977513983523,37.048015975325285,17.633455213667904
5.999954007381542,796.1965020377597,509.56576130416624,28.194929871091023,78.16893096259062,50.025988618702854
7.806042157801329,848.0733677924626,542.766955387176,20.659996455803377,18.426513289393846,11.880806096007788
6.831683044638251,1821.3607442710322,1165.6708763334607,22.32064881706666,89.02814776464874,92.09693525223709
5.666087551958146,735.5489645108793,470.7513372869627,26.258911862589635,83.81654198692014,53.91831224804688
6.959587526043681,404.4374446803608,258.8399645954309,28.742317517629576,24.01712976444059,15.34286923450505
5.817722830840875,895.553751123035,573.1544007187424,19.27383565726874,91.28429637470138,58.82799060631146
7.050959222619716,100.0,64.0,23.909253419044177,15.945249427123239,9.049175509390807
7.311016905305182,767.815126088507,491.40168069664446,25.490957878118337,28.019245449578175,11.048202731034916
5.925522377153802,805.6088488033062,515.589663234116,24.142802632799032,77.03525083801243,68.15167292704498
7.1743632904710255,1078.110134030824,689.9904857797274,15.831227765930196,37.31057949399128,28.546690204278974
6.788946648855549,1140.7677872997465,730.0913838718378,26.2538150325807,50.741413488810686,35.9654246331271
7.075442111996143,623.7506333822989,399.2004053646713,29.817677228817253,26.78942413921717,15.109072080284568
7.8277550878577635,747.2850948795234,478.26246072289496,24.90831612909326,16.268831450284683,10.212823561955679
6.328228318797991,531.8577092862652,340.38893394320974,20.89112881347008,43.656364766403144,30.68265379738065
5.972384684949757,405.17810581730714,259.3139877230766,22.704054637725008,50.6204137470132,26.160748573578225
5.877339899262134,908.463172783222,581.4164305812621,30.694695736794575,87.72124617847402,61.6713422393576
5.928932800524193,354.24505799119027,226.71683711436177,27.684868893011956,58.222281996469604,38.951854782483686
6.446028803410127,654.8805847998478,419.1235742719026,26.740093164345154,44.047902023399814,25.979625981113152
6.738806382371651,451.6891140352669,289.08103298257083,25.747444042370315,32.69200208465117,18.675901517487603
6.693683559531014,992.3891152015909,635.1290337290183,22.186020107331597,51.779804086455485,46.08618963488412
7.079028274325217,1430.5005347432707,915.5203422356933,23.79800086770481,55.89608543348446,46.68721336661213
6.509101324314535,344.44420601883405,220.4442918520538,24.227270425125194,31.62997785312649,19.967920114329623
7.517473854010122,151.44353098585077,96.9238598309445,26.423510106225553,12.66580282160905,7.41203974326695
6.314740216733431,756.2895901274765,484.0253376815849,29.781216129934162,55.33369539277896,35.31363732561665
8.404118416612732,805.4942285852154,515.5163062945379,28.414183478775946,11.079163398470236,8.438927051655396
6.937967143435504,876.5307573650542,560.9796847136347,19.532154754713858,33.254406533350746,24.547675709117712
5.899989710508602,643.7878196679793,412.02420458750674,25.28398239115367,70.09552877379369,36.21916474072703
5.750375251357221,729.7762454110989,467.0567970631033,27.07867170808764,86.63938703405829,54.03704970337077
6.83773069067023,928.6286436892108,594.322331961095,26.666011155506226,46.04718331727576,26.47109176784783
6.3435760502719045,1164.1508124256936,745.056519952444,22.297681828144032,77.96772632596728,55.94536195734478
6.999800345864465,115.73293038860106,74.06907544870468,34.69938225518926,19.36627286219359,9.885124447709433
6.831266337201481,670.8711963389883,429.3575656569525,20.030204031841084,36.38148414407549,25.37251629747442
6.449019761140189,874.8330778793722,559.8931698427982,20.708840436668826,58.580366161079006,41.212053873344
5.907244397352117,478.7083633862424,306.3733525671951,25.317582784415517,52.09349616661236,38.457576888096945
5.4396069427198945,1405.9093711185549,899.7819975158751,31.908810692373486,168.97072009431523,158.10477447917285
6.187439533553086,577.6065419199421,369.66818682876294,21.573318022535403,48.47515385537032,29.529529938944066
7.0994791560264305,785.547559547451,502.75043811036863,23.569600720235528,31.023466937494327,15.808742054205444
6.649865620891143,994.6077338948018,636.5489496926731,28.270527855554924,51.310854806438314,37.627806343559776
5.627982854901608,593.050323919337,379.55220730837567,24.437482457892933,64.74377270942938,58.40677447695263
6.621226648095828,153.69943326845396,98.36763729181054,23.328886509143967,28.943760134385318,14.256197248930158
6.769722165810186,649.9709155792134,415.9813859706966,26.479715156603522,34.0969422182049,21.32259134662051
5.881299794659207,1160.3041945744642,742.5946845276571,25.453812965803575,109.39914308151481,88.08912120896078
6.60760757416187,682.0867056252015,436.535491600129,28.10653574972877,45.51790008152309,26.559145112681183
6.5407461029122,503.7479944893575,322.3987164731888,29.020141111728773,29.151543472627022,27.983373609107346
5.699920791518564,1123.9852733259527,719.3505749286097,25.574510710018767,113.5407349704317,106.82103380890817
6.750451152243798,684.2287863919315,437.9064232908362,25.52106453882408,35.32339639075547,26.75665955105927
6.892549168457764,621.443715222424,397.72397774235134,25.249388438001468,30.16541818638049,21.687842683870254
7.258135870222694,852.3096313821584,545.4781640845814,26.21195694827251,28.932163483858595,16.645578391782156
7.237661436424432,1069.7625733665755,684.6480469546083,24.693097232550123,41.661870210946034,27.217577551550082
5.535631442430036,1633.599736106391,1045.5038311080903,24.49787031187199,228.5473488799364,198.67588720992953
5.843522472059414,1089.532637680098,697.3008881152628,28.68819492289535,113.29409504219439,85.08533047968291
6.860524687046062,1205.9439882359206,771.8041524709893,29.806406631242652,54.81438001279725,42.307642703448906
6.859650165638546,622.9118303542507,398.66357142672047,19.223564693783025,28.0609104159603,21.538551183065124
6.860533380414234,440.9461629106833,282.20554426283735,24.53507403109199,22.275112290531812,22.611518133790927
8.5,821.815972366693,525.9622223146836,22.089569482941677,9.943747321742284,6.793580136745745
6.899623357485217,837.5094703408587,536.0060610181496,23.411599867298747,39.04046141528029,28.22951580085924
7.2948959481264195,422.520540522391,270.41314593433026,25.908806734073625,19.315782269295863,10.826727296298767
7.167801234445242,738.6469145335955,472.7340253015011,26.84303430039864,27.755932642864273,19.958371600841865
6.955973875914059,939.7611606016958,601.4471427850854,24.107557447360293,38.48130110312907,30.35678104833903
6.279311528751758,926.137688256328,592.72812048405,17.80330882847019,77.90121820075758,48.25375478837711
7.031278454345287,976.5007486844953,624.960479158077,21.12234046798337,36.113954824591666,32.416435811472404
5.9590223498237,901.837655548105,577.1760995507872,27.63774884570058,87.28923523183387,52.607444237573
6.334226975281994,622.5469692554805,398.4300603235075,15.0,47.004850209408225,29.507539434411377
6.160245516519628,620.1347806729049,396.88625963065914,28.655995030887,53.00755425221401,36.694456865502076
6.557311897570425,380.36701070214343,243.4348868493718,26.324304967255895,35.552692697702945,21.835577569996673
8.120260996671457,1424.6712637147832,911.7896087774612,29.106616285355077,30.191605064087618,19.020229772114437
5.192914365185777,804.7076276167526,515.0128816747217,23.805007845916638,126.05743790228478,111.97517189725978
6.980382133262159,721.3014304718018,461.63291550195316,17.285081015919832,34.41647589561621,19.25007717849017
5.371098890167244,474.9227714916394,303.9505737546492,26.006269245272744,86.25278329286611,50.18198655179464
6.169647693947397,1827.4802658147223,1169.5873701214223,28.961285934134196,161.06542756670933,147.832478051245
7.262265417877156,424.3351887219866,271.57452078207143,27.736526319296974,20.136284540059503,11.655091417771736
6.544996013366824,649.9032260378743,415.93806466423956,22.180579807791876,38.72952883014462,28.929850832829807
5.745578655449486,945.5428927001212,605.1474513280776,24.803663764119264,94.92661871897225,72.51849832917667
5.999287403518022,1010.0745380104972,646.4477043267183,22.635073059270265,81.47651317413435,61.41658838264155
6.975718424254273,1135.2762193254894,726.5767803683132,21.632567375337196,51.042937585252666,33.29582517852205
5.988743357798004,1432.662977719242,916.904305740315,27.843859999129478,126.72411646948814,105.1268758704499
6.6515210127073825,977.1551794112493,625.3793148231996,20.308636910571934,45.75797394886257,35.09911533118395
6.53190028793267,430.38922001166634,275.44910080746644,21.371642492964355,31.842716255154418,20.83880961416459
6.043879756675928,710.0692062073765,454.444291972721,20.635910282846652,46.9910960108654,41.638686525143626
8.000760862527727,907.7413303798597,580.9544514431102,19.284133668453336,17.103041600052507,12.486410808088388
6.943743315622608,1523.8791145270384,975.2826332973045,25.012450021449112,69.03345147550748,55.122695576205956
5.082400189339675,310.76808255149604,198.89157283295748,28.565260669686914,87.59790879480067,77.51425879972825
6.6305180203386,1220.9017768288295,781.3771371704509,23.85293135314157,78.66854508276658,49.866031709565156
6.036749474662129,862.9700293412459,552.3008187783973,19.229882698025417,76.98824531570027,49.09981152309776
7.096703334357357,1093.2406873303182,699.6740398914037,27.439805889097094,43.40795058882437,39.47370992777733
5.945235483097109,764.3018491774238,489.1531834735513,30.399956139122402,61.307643550015904,52.72296482343322
6.419684490973171,505.14857945578575,323.29509085170287,22.23815186548692,38.29787810225452,28.522721224036953
6.85349109528632,1062.8054727904662,680.1955025858983,22.825060066487985,45.97677727931032,36.499423271063506
7.106028635919085,1029.0508594869675,658.5925500716593,26.30481220529188,35.99547694075663,28.74524129890777
5.659792515060957,1140.2199380089028,729.7407603256978,30.17655811724768,115.60034860936132,103.74455001368516
6.2658491349113365,795.3433776174776,509.0197616751857,22.68058048996171,49.061487300179316,35.442166653318466
6.167538282187331,590.0622918380527,377.63986677635376,19.83642576650628,45.85413848340054,35.87312406665371
6.042669537198401,254.42455174165548,162.83171311465952,26.709965121953424,44.986199502298234,22.18374542056076
7.735817968196768,1086.7806438487924,695.5396120632271,27.296738255998047,25.324094182825796,16.870808323105283
6.7834871976726685,948.3613188553951,606.9512440674529,24.521460076523294,43.48830966838854,29.085683060794356
5.617381231965468,461.97607849761425,295.66469023847316,22.546533591198923,68.70873990241034,48.17016316132613
7.142503362938343,611.4992143461816,391.3594971815562,27.980325558472163,28.555793765002036,16.694743177916298
7.985509337908843,636.6344158169958,407.4460261228773,26.348126015917874,14.107796907206286,8.860255265736198
7.222725682385803,280.95544880615364,179.81148723593833,21.810475690837777,18.738072993514184,10.638700043702848
5.436441023832191,513.8111611882032,328.83914316045,24.67183155956985,76.20775064738962,52.9431716835688
6.161036148993624,403.15937511777605,258.0220000753767,19.769023637913737,41.20851688572485,27.04997455667839
7.386837804430636,655.6323458392221,419.60470133710214,26.90061659753272,23.047504918013924,15.432729690276343
6.004631374066854,541.4558755846531,346.53176037417796,23.582182507160006,66.19214560223672,41.92757946550128
6.81067359970236,230.5482776966379,147.55089772584827,22.97501208665342,26.30236217431494,11.863128209566355
7.042243837400536,1507.9065806993185,965.0602116475638,24.38493930196648,66.52084036780496,40.984681611895596
5.851148669895342,1238.3892558602306,792.5691237505476,24.64107694765587,119.96249187133562,86.08909141739959
6.45833225075674,527.3432024680051,337.49964957952324,27.63225521547946,44.700639361457974,28.544056515312825
4.8,895.3474888287635,573.0223928504087,26.568816859638275,201.33817535139065,169.20685207409153
5.782928651065998,946.1127814374532,605.5121801199701,23.95256752422519,76.94164431309346,63.50322315840081
6.323202294024788,1216.880049170717,778.8032314692589,27.172838524016484,74.33101302714563,64.66729415920162
5.626551772624605,513.4882406689725,328.6324740281424,25.902580387920647,73.86255766457961,60.141266086277085
7.6426879127521445,1182.2373743938492,756.6319196120635,23.00690127299887,25.454004412211575,21.724184953515113
5.498901035427557,608.2331435275728,389.2692118576466,24.0634864461723,79.02078976611786,70.88859578869133
6.191968859312111,332.44815854098533,212.76682146623062,23.981219889049076,37.459038930823816,28.11715059763175
6.591518404100264,1053.447795760074,674.2065892864474,26.268414701109705,56.473745552057416,37.51306254344637
7.508891302346281,1251.76544844285,801.129887003424,23.215420848474253,34.384582406664826,24.449596557199047
5.494896494174393,1705.7681407357395,1091.6916100708734,23.133567847524283,230.34328760562136,214.49048010353246
7.3142146265084715,380.0961572184253,243.26154061979219,31.390650583018854,19.701626570828612,10.846250456343782
6.507163142713711,1044.621889778276,668.5580094580966,27.789074186114863,59.5590271975324,49.04788587620524
5.812943944266435,656.5695646722634,420.20452139024854,21.837897674512014,68.72275452286945,51.7831708257321
6.82347243198429,1074.1755486834109,687.472351157383,26.498293478797695,43.87247721269952,25.238432358371657
6.639341786901429,285.3286570690623,182.61034052419987,24.91422522979312,30.23541535868534,14.231565942751608
6.079848185988844,358.03057850550255,229.13957024352163,25.870429113410328,41.763886932762226,21.963390256737508
6.548861459493013,528.4438118917307,338.20403961070764,24.980694635977866,33.285926096519205,24.0374645720503
6.230280482196768,827.6374159838296,529.687946229651,28.663749259198326,62.50126898785464,44.181954258503865
6.579462141675874,575.6215567115756,368.3977962954084,25.70967120628006,35.006048233713635,25.070343051906562
6.9634914721647325,1030.669020369697,659.6281730366061,24.282689556249995,41.01212075825582,26.925642891070357
7.6102117713017465,1159.41311639027,742.0243944897728,28.14766701944056,30.820230804643792,22.37894652318862
5.6335291508212055,1009.8521394358745,646.3053692389597,25.31649764380755,109.18229592304196,93.11164336484376
7.993123362259387,1366.5756738813038,874.6084312840345,24.9251750276517,33.985617767585815,16.708490142828555
5.133538540334249,945.53932030937,605.1451649979969,25.5990791087014,152.2264969548959,100.63041436061005
6.393750433475092,374.0861513809415,239.41513688380255,24.17236841821772,37.87458218465472,22.347237247237324
6.911822044539203,1277.181779738419,817.3963390325881,24.53229447548414,46.92690325884832,51.17316612599157
6.696694307414523,588.1953175379009,376.4450032242566,22.446568939333446,32.204012264494494,27.24217561664328
