pH,EC_uScm,TDS_mgL,Suhu_Air,Chromium_ugL,Nickel_ugL,pH_squared,pH_EC_interact,log_EC,pOH_proxy,pH_temp_interact
4.8151284559162315,728.0722872665409,465.9662638505862,21.672621651409774,147.44295443703237,113.08294080489723,23.18546204697423,3505.761588381138,2.862174500744948,9.18487154408377,104.35645722800943
7.8582636668414345,100.0,64.0,22.12223866127782,9.241942873919522,6.7,61.75230785760019,785.8263666841434,2.0,6.1417363331585655,173.84238430111438
5.465836262002689,1478.130902960951,946.0037778950087,26.46804945654148,193.20647987986706,192.4719443929262,29.87536604302353,8079.221489390745,3.1697128967896595,8.53416373799731,144.670024504045
5.94105137995497,1987.6622504720956,1272.1038403021412,24.875888010352277,234.00529814444448,216.14113450985167,35.29609149926485,11808.803556051644,3.2983425897102303,8.05894862004503,147.78892879150868
8.195057947719857,145.33090600316874,93.01177984202799,27.985677087353714,7.055683987992667,6.7,67.1589747664864,1190.9951962905955,2.1623579809831,5.804942052280143,229.34424543703955
5.366278721754724,1353.366836368889,866.1547752760889,30.240989837642495,201.4704551547557,150.14735301366525,28.796947319557514,7262.543656734876,3.131415530091549,8.633721278245275,162.28158029054177
5.183878415224303,2203.5493003577353,1410.2715522289507,20.527709881690317,300.0,456.27962134467936,26.87259542382843,11422.931655007078,3.343122771493909,8.816121584775697,106.41315216968107
7.985264858468179,525.4576182028262,336.29287564980876,22.212633096736916,13.93721568131661,7.284968481947953,63.764454859886825,4195.918253249418,2.720537692918174,6.014735141531821,177.3737584814205
8.014383982210171,100.0,64.0,20.256845783962213,7.952052347072363,6.7,64.23035061430697,801.4383982210171,2.0,5.9856160177898285,162.3461403810884
5.3753165045403035,1170.685699795026,749.2388478688167,23.075974199058532,158.64813666753122,124.24448104133296,28.894027523983386,6292.806163737519,3.0684403133760982,8.624683495459696,124.04066497054554
7.973954800844836,136.2594011925889,87.2060167632569,27.080458198979105,8.545605382898708,6.7,63.58395516591641,1086.526306299887,2.1343664760511567,6.026045199155164,215.93834966482734
7.356408147068299,310.51736345075705,198.73111260848452,30.96461253997085,17.685074976614608,8.663669763287432,54.116740826252844,2284.2924622953174,2.4920858899876803,6.643591852931701,227.78832795985477
8.04574665775407,100.0,64.0,20.66800350245592,8.649702665001508,6.7,64.73403928076078,804.574665775407,2.0,5.954253342245931,166.28952010233414
8.085018695031762,175.93017248849318,112.59531039263564,23.76940801768618,8.885598268744172,6.7,65.36752729901309,1422.39873358963,2.2453403284940174,5.914981304968238,192.17610819283064
5.01990842165484,550.411762942443,352.26352828316357,22.288045248702883,132.78317703146084,78.20146323779038,25.199480561801188,2763.016644172657,2.740687706707116,8.98009157834516,111.88394604618775
5.407243442226627,309.62571207145436,198.1604557257308,22.601629716860984,66.96024276700567,41.35068822990325,29.238281643502862,1674.2216011431215,2.4908370183774147,8.592756557773374,122.21251407013101
7.756044704952325,124.14040915124322,79.44986185679566,30.205799964475936,8.931423771935629,6.7,60.156229465219,962.8385630681151,2.0939131724319653,6.243955295047675,234.2775348733227
8.032637920964163,204.39480970285783,130.81267820982902,24.791637008916688,8.93757071105168,6.7,64.52327196931147,1641.8294992674296,2.3104698633509924,5.967362079035837,199.14224356060274
5.536128357979897,923.1931890814826,590.8436410121489,29.859327415963957,107.6704962232487,68.42904604280722,30.64871719602919,5110.915993967893,2.9652925917873496,8.463871642020102,165.30506925772465
5.083398475098574,1462.9032602055775,936.2580865315696,27.80778298416292,230.9036942617608,255.79026624614553,25.840940056634505,7436.520202145764,3.165215607773966,8.916601524901427,141.35804161756585
5.527846827903174,373.8499801791098,239.2639873146303,21.640423533867324,77.81033664991475,45.710700499356065,30.55709055275918,2066.5854270447567,2.572697361957144,8.472153172096826,119.62494658616967
4.929130108925374,795.7458534565615,509.27734621219935,28.552975684028553,147.5597959767371,115.34453087752885,24.29632363071467,3922.3348453252556,2.900774384238531,9.070869891074626,140.74133214355922
6.822775020362028,234.24691845811972,149.91802781319663,25.334920580516002,22.37817094543302,14.594907643632247,46.550258978476066,1598.21402385284,2.3696738864096045,7.177224979637972,172.85446327960042
7.354869496904216,289.1240191809193,185.03937227578834,24.648825999683638,13.60386143660048,10.508989676341162,54.09410531649208,2126.4694294960927,2.4610841724884485,6.645130503095784,181.28889847957277
7.938193004466669,180.17869417141017,115.31436426970251,19.58195478797269,9.705426813859068,6.7,63.01490817616356,1430.2932496254275,2.255703435084534,6.061806995533331,155.44533651166742
5.608113646037208,612.2514829028629,391.8409490578323,21.304328142071885,76.68700874265733,57.87673804437053,31.450938666868748,3433.575896074062,2.786929845680379,8.391886353962793,119.47709337320785
7.202882001526207,335.0163651440327,214.41047369218094,19.08916083431265,19.174623392932315,11.486708120262096,51.881509127910185,2413.083346712685,2.5250660223149195,6.797117998473793,137.4969729977096
6.628467270433621,291.7283228568928,186.7061266284114,22.815332599725366,25.714427026057503,14.69398367159868,43.93657835520974,1933.7116399154065,2.464978595262758,7.371532729566379,151.2306854013368
7.663087757468118,321.8804652802757,206.00349777937646,20.19857602597111,15.113462696181578,7.6643111645849435,58.72291397865776,2466.5982528574223,2.507694620430828,6.336912242531882,154.78346066290825
5.547793567187452,702.8330610240948,449.8131590554207,28.072664699830266,74.21450510139249,68.31753431385434,30.778013464126474,3899.172734756139,2.8468521823659754,8.452206432812549,155.74134863552862
5.154531317348866,1121.2288303963103,717.5864514536386,23.861391364258083,179.5971892141098,167.07434151071803,26.569193101530235,5779.409120192221,3.0496942563385616,8.845468682651134,122.99428906258606
5.622210027780296,730.1891528150229,467.32105780161464,24.13915339240181,90.75393332974832,58.92274164287667,31.60924559647332,4105.276777133021,2.86343537708321,8.377789972219704,135.7153902648882
5.445650346982203,685.6059990047503,438.7878393630402,25.164977513052456,100.64853441893877,75.75306069043566,29.655107701587383,3733.570546373298,2.836074608978242,8.554349653017798,137.03966852575343
4.879813433934186,1690.7682177594952,1082.091659366077,31.04516977959675,300.0,439.1560718054879,23.812579150004552,8250.633462691745,3.228084075576781,9.120186566065815,151.49463654924384
8.365589589730222,100.0,64.0,23.432373444871732,6.387092917886297,6.7,69.98308918380266,836.5589589730222,2.0,5.634410410269778,196.02561935308987
5.1205281588259695,1619.347250193021,1036.3822401235334,22.637050076825176,272.91742131823753,268.87180198009315,26.219808625329673,8291.913193530767,3.2093399881430655,8.87947184117403,115.91365235113689
5.925100865147266,716.6046476143142,458.6269744731611,23.317232610285195,64.15505246302203,54.64661233325612,35.10682026216888,4245.954817548125,2.855279620501464,8.074899134852734,138.15695511204086
5.256951057143921,1049.7387459205409,671.8327973891462,21.793819398264322,144.79248599347085,138.46921231080628,27.635534417206586,5518.425210091921,3.0210812273339758,8.74304894285608,114.56904192490931
5.046921410300805,1348.8626166896404,863.2720746813699,27.980497894077942,209.80202496524018,191.00848818562113,25.471415721752667,6807.603619725314,3.129967718499214,8.953078589699196,141.21537389249855
7.436816198105943,361.2534714919152,231.20222175482573,24.369618153032455,15.31518613806738,9.532538653113566,55.30623516441093,2686.5756684130783,2.557812029169556,6.563183801894057,181.23237102212838
5.192261727177511,617.04190316095,394.90681802300804,24.82781296675699,106.40165384548503,71.01941513092106,26.959581843512392,3203.843057847373,2.7903146578641,8.807738272822489,128.91250303681386
6.14186729829929,807.889367455631,517.0491951716039,21.94402730266184,61.72752622553876,46.68035865236937,37.72253390991822,4961.949286619439,2.9073518924661967,7.85813270170071,134.77730368320553
8.3074269430324,380.8015568927607,243.71299641136684,23.566269101378083,8.947270228907536,6.7,69.01334241382065,3163.4811136796056,2.5806987153126277,5.6925730569676,195.77505887954024
8.200576331486754,216.22707905049316,138.38533059231563,27.495800053584844,8.670738624454296,6.7,67.24945216854076,1773.1866666879896,2.334910081595914,5.799423668513246,225.48140713472011
8.475214511066511,238.4456804440911,152.6052354842183,20.188549229541714,6.170859662457815,6.7,71.82926100859237,2020.878291000889,2.377389459391872,5.524785488933489,171.10228538759256
6.0918057537044135,320.2715102597605,204.9737665662467,24.860955376531983,42.333730349076525,27.643354594059602,37.1100973408662,1951.031828948011,2.505518307732577,7.9081942462955865,151.44811100534622
7.628440935944779,160.0010196313067,102.40065256403628,20.80201204758353,11.47027935890513,6.7,58.19311111319806,1220.5583279483642,2.2041227502736693,6.371559064055221,158.68692025380267
6.4656203346050845,314.8939256653378,201.5321124258162,22.992871807779512,31.3600761866628,21.65598356158025,41.804246311258765,2035.98456902543,2.4981642831342605,7.5343796653949155,148.66317951134718
5.449767053678515,1019.7007934771215,652.6085078253577,21.268287626391277,124.86892906110128,105.7385375567809,29.69996093935981,5557.131788901456,3.008472757247805,8.550232946321485,115.90721319446561
8.266505021218359,138.32751686370702,88.52961079277249,27.625884587050336,6.310325484080373,6.7,68.33510526582835,1143.4851127265013,2.1409085809290276,5.733494978781641,228.3695136544505
5.911037917612343,758.3069248490251,485.3164319033761,16.656326898140343,75.32220165860379,49.24409229592371,34.94036926345086,4482.380985970601,2.8798450219762604,8.088962082387656,98.45617986305395
7.772327081003889,100.0,64.0,21.148391658907286,10.24531156371305,6.7,60.40906825410643,777.2327081003889,2.0,6.227672918996111,164.37221721020185
5.321953593866501,621.3530254241472,397.6659362714542,24.038897660008097,103.09275029948061,71.68077732801633,28.32319005526856,3306.811966715863,2.7933384172964613,8.6780464061335,127.9338977942691
5.107324578559668,1282.981621519874,821.1082377727193,26.018664535708616,238.35455391055655,193.68185273846885,26.08476435075969,6552.603569428789,3.108220435229432,8.892675421440332,132.88576488452338
6.87125115995436,144.19014228360695,92.28169106150845,27.94351334393624,21.972763862858187,12.7241807664975,47.214092503174136,990.7666824202184,2.1589355703822095,7.12874884004564,192.00689847772202
4.971335530489277,2500.0,1600.0,26.110584572434174,300.0,706.0,24.714176956705103,12428.338826223193,3.3979400086720375,9.028664469510723,129.8044768067872
5.464190174904049,1415.8481768531105,906.1428331859908,29.39064821864323,188.83024255059746,182.1238239794725,29.85737426751794,7736.463697116576,3.1510166859173165,8.535809825095951,160.5960912303715
7.860861198423167,100.0,64.0,29.19965313424673,10.11718302243659,6.7,61.793138780874905,786.0861198423166,2.0,6.139138801576833,229.53442033041554
6.69611316518022,256.7582827847545,164.32530098224288,28.817754543736314,22.871780416063803,18.730931822678343,44.837931520899865,1719.2825176240606,2.4095244624336485,7.30388683481978,192.96694559124484
5.443471907552058,854.5092321680091,546.8859085875258,20.233036537533373,95.27403718794348,86.07108527286499,29.631386408308444,4651.497000050437,2.931716759225232,8.556528092447941,110.13796599653728
8.400854619752845,213.5407808609447,136.6660997510046,22.172292856709205,7.4277102529200745,6.7,70.57435834222272,1793.9250554012972,2.329480826487983,5.599145380247155,186.26620887579855
7.517991505635771,122.20255711137447,78.20963655127967,25.98305432536373,12.208716785004407,6.951406529228413,56.5201962788116,918.7177863302835,2.087080293694918,6.482008494364229,195.34038170855732
5.570963314851598,262.81621464253396,168.20237737122173,23.67049329762526,61.3720656677428,34.52636773488546,31.035632255422303,1464.1394903217201,2.4196521558365465,8.429036685148402,131.86744980551094
4.947134798825717,744.1268986375804,476.24121512805146,21.476653732868847,134.0030383235534,116.98091291894222,24.474142717752365,3681.2960749922313,2.871647003662309,9.052865201174283,106.2479010442057
4.939856451460693,1341.4622252618274,858.5358241675696,29.424942840009443,246.34411052844231,205.03085353374956,24.402181761037827,6626.630827850455,3.1275784477188604,9.060143548539308,145.35499372208275
5.384859126201696,777.1193917763063,497.35641073683604,24.560711063117438,122.74198407243948,98.25036836508554,28.99670780903769,4184.678448954955,2.8904877462222576,8.615140873798303,132.25596911423088
7.831199267707252,100.0,64.0,20.343256633158447,9.33588760948933,6.7,61.3276819705386,783.1199267707252,2.0,6.168800732292748,159.3120964483711
5.6686684734350345,791.4030713221504,506.4979656461762,27.004644135910237,88.86352161267587,63.438325211019986,32.13380226171628,4486.201640183532,2.89839773136806,8.331331526564966,153.08037484956665
5.418470885496595,941.3087756914516,602.437616442529,22.550420917261857,110.14809030530954,87.11358850731764,29.359826736974256,5100.454195346576,2.9737321075742553,8.581529114503404,122.1887991958768
7.5013222587144135,100.0,64.0,29.82497078444568,11.46021475355455,6.7,56.26983562908431,750.1322258714414,2.0,6.4986777412855865,223.72671721086945
5.0048162128943865,584.5958637868531,374.141352823586,25.44784954908355,113.636579128879,83.69393665809409,25.048185324850508,2925.7948570714407,2.766855738252173,8.995183787105614,127.36181000655046
6.63707939456276,321.98049423089174,206.06751630777072,25.617214750316663,30.692108659233824,21.131164262239643,44.050822889729574,2137.0101037109853,2.5078295626757052,7.36292060543724,170.02348816541593
6.089314961815035,805.5578360750609,515.557015088039,23.779661501964604,64.6985272119712,40.415653747022816,37.07975670418443,4905.295383819212,2.9060967266131468,7.910685038184965,144.80184857081005
8.39850611750946,100.0,64.0,26.43916155378751,5.75602727728725,6.7,70.53490500584381,839.850611750946,2.0,5.601493882490541,222.04946005130532
8.097406951693422,111.76710752553645,71.53094881634333,23.738675382978602,7.349128092124017,6.7,65.56799934133296,905.0237534479451,2.048314011761918,5.902593048306578,192.22171507012445
5.203075123549245,789.4037778583481,505.2184178293428,23.016967864222764,121.88321940788437,118.24723073801138,27.07199074129699,4107.327159010565,2.897299200472352,8.796924876450756,119.75901291386985
8.30937742882618,174.8402690320298,111.89777218049908,28.35815041538497,7.558286994769011,6.7,69.04575325468596,1452.8137851446452,2.242641466080233,5.6906225711738205,235.6385749848576
8.44429135222615,100.0,64.0,25.238587020534833,5.05043968357338,6.7,71.30605644128134,844.4291352226151,2.0,5.55570864777385,213.12198211990946
7.302502978364451,334.94180131310236,214.36275284038553,23.738480601647233,17.98723042178828,10.944460539451482,53.32654974902168,2445.913501667684,2.524969351620904,6.697497021635549,173.35032529537565
8.46563756072021,100.0,64.0,27.285134628217975,5.489509906575613,6.7,71.66701930947684,846.5637560720211,2.0,5.534362439279789,230.98606055794977
6.0693311807322425,933.7414704898441,597.5945411135002,23.344482696305214,89.23883212764046,57.420109794205,36.83678098140864,5667.186221586786,2.9702266476629595,7.9306688192677575,141.68539672674953
7.050508344381657,228.8706210806838,146.47719749163764,21.159104693892367,18.674089990987948,11.411672484390472,49.70966791419538,1613.6542237131737,2.3595900481510927,6.949491655618343,149.18244420393322
7.469128815385667,187.13106150042444,119.76387936027164,26.640709943837486,13.021736577115693,8.361534068051279,55.787885260824496,1397.7060037065276,2.272145881132275,6.530871184614333,198.98289430384804
5.132892821263054,969.8489700094593,620.703340806054,19.50720422394167,146.2115262718628,119.36357284454824,26.346588714573794,4978.130815870921,2.9867041089071162,8.867107178736946,100.12838852398252
5.475163220297441,650.1900729465638,416.12164668580084,22.491632788474657,100.54483966269592,53.98811982881488,29.977412288897845,3559.896773599536,2.8130403344350374,8.524836779702559,123.14536060789241
7.298894343721319,239.64883642684745,153.37525531318238,20.650038594970198,15.943150761264118,9.9900920897657,53.27385864080706,1749.1715366753124,2.37957532469177,6.701105656278681,150.7224498984549
7.329622361867882,360.4454343711088,230.6850779975096,24.565161679611542,20.265897365119855,11.998855609055022,53.723363967593706,2641.928915999661,2.5568395288469814,6.670377638132118,180.05335836978074
5.478126624953119,1133.2883650888646,725.3045536568733,22.928284311643935,146.13296842133684,109.01247112977046,30.009871319020252,6208.2971665428995,3.0543404301038684,8.52187337504688,125.60404475211153
7.118317854370598,293.89660588183256,188.09382776437283,29.803347493891046,19.25698673957274,10.00844043719835,50.67044907585123,2092.0494569875673,2.468194570573114,6.881682145629402,212.14970058577583
5.335763565676029,759.9465208363275,486.3657733352496,21.76134965950718,117.83828524179769,83.62892739545615,28.470372828795767,4054.894957740735,2.880783031066471,8.664236434323971,116.11341665313486
5.147885692322089,291.8505903307377,186.78437781167213,25.131217113643785,83.1271857296996,51.72845373311728,26.500727101214473,1502.41347825936,2.4651605761012845,8.852114307677912,129.37263300996688
5.445296715108497,639.2693894171315,409.13240922696417,25.981565694731856,91.01600158275318,64.58675548661053,29.651256315571384,3481.0115062625205,2.80568390930559,8.554703284891502,141.47733433089897
4.852597585552537,937.2712302620115,599.8535873676874,30.67874654772768,190.36727953943205,157.07079261122732,23.547703327310316,4548.200108977293,2.971865286470186,9.147402414447463,148.87161142528157
5.296690882763754,573.4723220221099,367.02228609415033,22.791804475193672,109.9047991894301,58.550216075299424,28.05493430755268,3037.5056195718694,2.7585124620225727,8.703309117236245,120.72114296549246
6.003387479859782,241.4799480440053,154.5471667481634,27.8890451819001,43.78899857937616,27.493511721696112,36.04066123333719,1449.697696724572,2.382881073740139,7.996612520140218,167.42874467026286
8.332995553234054,153.10049626321447,97.98431760845726,26.861021247271363,6.939924624810261,6.7,69.43881489021852,1275.785754559293,2.1849765984319403,5.6670044467659455,223.83277060883773
6.219717888749173,1085.580815926124,694.7717221927194,26.10339167890595,72.40680283000974,49.731801149905095,38.68489061562647,6752.0064204986365,3.0356621599915474,7.780282111250827,162.35573218231764
8.44347953871406,195.58008130290318,125.17125203385804,22.128129456731155,5.691180272632332,6.7,71.292346720683,1651.3764146610954,2.2913246223292583,5.55652046128594,186.83840829792538
6.38989282075287,936.8882646430864,599.6084893715753,24.47186522666885,56.53979657856454,46.01709739409089,40.83073026070907,5986.6155960904725,2.97168779906015,7.61010717924713,156.3725959223231
5.150462588462888,903.168997559583,578.0281584381331,28.4566724497565,137.7682606114178,110.24366447613515,26.527264875155836,4651.738132990162,2.955769021454684,8.849537411537112,146.5650268446134
8.40118819896017,160.52121019031452,102.7335745218013,28.003852053841186,6.614703090017933,6.7,70.57996315434764,1348.5688967336755,2.2055324252768176,5.59881180103983,235.2656314001571
5.383420987651991,772.7546134411097,494.5629526023102,23.443303749540796,124.08757300554308,72.8243579894371,28.981221530291943,4160.063404303772,2.88804160653513,8.616579012348009,126.20517342517854
7.641593974362163,184.83055036887018,118.29155223607691,22.140457186241452,12.66709559157253,6.7,58.39395846900811,1412.4000199768006,2.2667737567111863,6.358406025637837,169.1883842240061
5.6164103941509245,1777.7945135733585,1137.7884886869494,27.401715673546814,240.32599905336852,209.0440345234429,31.544065715526543,9984.823584697897,3.249881561595671,8.383589605849075,153.89928072647663
7.5751320843375884,183.82830458382938,117.6501149336508,21.65705620425175,11.623561587873171,7.182764077261328,57.38262609516074,1392.5236880623486,2.2644123817952666,6.4248679156624116,164.05506130512984
5.679514400788013,828.023347487857,529.9349423922284,22.153461104584185,96.95076534529171,64.80219720012767,32.25688382875842,4702.77052624598,2.9180425826087797,8.320485599211988,125.82090137078299
4.9128902453235215,690.8474914677633,442.1423945393685,16.897306510505437,154.12094163501664,118.03311251142947,24.13649056259501,3394.057901838199,2.839382184965834,9.08710975467648,83.0146123277038
7.581796535724869,100.0,64.0,20.430505439064017,11.183927896832891,6.7,57.48363870912962,758.1796535724868,2.0,6.418203464275131,154.89993536100366
4.865814841518181,850.207391674274,544.1327306715355,20.54320101223186,205.68260090585247,120.0705660241277,23.676154071938598,4136.951744777144,2.929524876389037,9.13418515848182,99.95941237760911
7.485228558970173,491.3384816082889,314.4566282293049,24.02263242213663,19.701436819762016,10.344932654709137,56.02864658002269,3677.7808346554048,2.6913807793916145,6.514771441029827,179.8148942678199
7.135134228961574,739.5722422462972,473.32623503763017,24.266477976000516,31.380719846321465,22.557680497141725,50.91014046529907,5276.947220441416,2.868980602777176,6.864865771038426,173.14457762290345
6.658321336512055,259.08071476649667,165.81165745055787,29.507182185836268,30.5862920428766,15.68548438332969,44.33324302025167,1725.0426510085586,2.413435086539634,7.341678663487945,196.468300728302
6.825711164452021,292.91172893799427,187.46350652031634,24.61791818524034,21.638137959482872,16.820763554562394,46.59033290052496,1999.3308584110116,2.4667367622963594,7.174288835547979,168.03479900256144
